TXT_Name,age:,city:,country:,post_body:,post_id:,sex:,thread_title:,thread_topics:,user_name:,Label
2223872_MS_12703_2223872.txt,37, CHICAGO, US, i onc went into an irish bar on the south side of chicago. i even look irish and it wa clear that if thei did not recogn you from their local dry-waller union meet you werent welcom. if i were to walk into a mexican bar i would be toler. i have had fun at them befor but you can tell most folk ar like what he do here and some ar rather uncomfort. it all part of the tapestri .,MS_12703_19796580, M, Mexico Vs Ira," News & Politics, InternationalPolitics", Mitch,0
2223872_MS_12703_2223872.txt,44, YONKERS, US, innovc peol ar kill all the ti am. pepol who ar kill ar peopl of war. i do not agrr with it biut that ar for a cau but i would be on of the pepol fro the cau. let freedom ring let us not stopknow i will not be klli for no reason give the peopl a voic if not we willl take the voic don t think wew can t we willl have equalitiyti . ... . lei fuck . ... . ... . ... . ... . ... . ... . ... .,MS_12703_38729497, M, Mexico Vs Ira," News & Politics, InternationalPolitics", JOEY BADA BING,0
2319761_MS_8910_2319761.txt,46, Alpha Centauri, UM, the hate is evil. and sad. and so unnecessari .,MS_8910_20918218, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", LuCidiTy,0
2319761_MS_8910_2319761.txt,23, AU,, why do straight hate gai the christian factor on gener deserv anoth,MS_8910_20918675, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Colin,0
2319761_MS_8910_2319761.txt,27, Calgary, CA, i have no problem with gai peopl i think on the other hand faggot should be wipe off the face of the world hunt down and slaughter like sheep. i also think ani male that act like a women to that extrem even if thei ar str 8 should be kill .,MS_8910_20921592, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Peace through Violence.,1
2319761_MS_8910_2319761.txt,36, Bel Air, US, when you look in the mirror do you hate how effemin you look seriou that must be it. btw stuf your face with donut all dai just make you look like a fat dyke go easi on that shit holm .,MS_8910_20922538, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Pre$ton,1
2319761_MS_8910_2319761.txt,25, Bobclap Country, US, i think it sad my roommat wa make a comment about how she would never see the movi brokeback mountain just becau of the few sex scene. peopl hate what thei cannot understand .,MS_8910_20922688, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Leahsaurus Rex,0
2319761_MS_8910_2319761.txt,25, Bobclap Country, US, ar not you alreadi a lesbian,MS_8910_20922811, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Leahsaurus Rex,1
2319761_MS_8910_2319761.txt,30, LOS ANGELES, US,,MS_8910_20922850, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Charlie,0
2319761_MS_8910_2319761.txt,27, Calgary, CA, fuck you you stupid dumb ass i aint fat in ani wai shape or form. how do i look effemin i probabl know more gai peopl than you do and thei even agr with me fem fag should be kill. i do not even eat donut i am not a damn cop. how do i look like a fat dyke you stupid bel air liber fag,MS_8910_20923188, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Peace through Violence.,1
2319761_MS_8910_2319761.txt,30, LOS ANGELES, US, lol,MS_8910_20923289, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Charlie,0
2319761_MS_8910_2319761.txt,30, LOS ANGELES, US, seriou,MS_8910_20923351, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Charlie,0
2319761_MS_8910_2319761.txt,39, Near the Mississippi River, US, i thought we were no longer allow to sai the word gai,MS_8910_20923525, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Voo,0
2319761_MS_8910_2319761.txt,30, Wyomissing, US, i do not agr with the homosexu lifi myspac style myspac . howev if somebodi want to do that sort of thing that fine if it make them happi. provid thei do not interf with my life. how would thei interf parad and purpl triangl poster all over the place. at that point thei ar infrong on my right to ignor them .,MS_8910_20923570, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Unlike ANY Other!,0
2319761_MS_8910_2319761.txt,30, LOS ANGELES, US, it should be note that no straight man ever abbrevi straight like thi str 8 . just sai . ..,MS_8910_20923572, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Charlie,0
2319761_MS_8910_2319761.txt,30, LOS ANGELES, US, thi is idiot .,MS_8910_20923738, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Charlie,0
2319761_MS_8910_2319761.txt,30, Wyomissing, US, do i i did not realiz my tax were public ... thei better not be ... if thei ar i am in deep shit ... the ir will be call me. discri amin would not be an issu if queer would not flaumt it like it some sort of badg of homor. it a catch doubl deuc .,MS_8910_20923775, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Unlike ANY Other!,0
2319761_MS_8910_2319761.txt,39, Near the Mississippi River, US, the forum sb said i misunderstood. let me go back and read. i wa about to spank all of you for bad behavior .,MS_8910_20923819, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Voo,0
2319761_MS_8910_2319761.txt,39, Near the Mississippi River, US, 10. degrad or insult us of the term fag queer gai etc. or nigger spic kike dune coon wop gook chink etc. get you ban without qualm question care or even a second thought. race-bait specif get you a swift kick to the nut ... or head and occa sodom with garden tool. there it is. i am not sure if you fella were us it in a necessarili degrad wai .,MS_8910_20923869, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Voo,0
2319761_MS_8910_2319761.txt,36, Bel Air, US, yep he and hi gai friend all agr that fem fag should be kill ... sound like jealou to me. the fem fag probabl turn hi fat ugli bitchass down so he ha to have sex with hi manli gai friend .,MS_8910_20923870, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Pre$ton,1
2319761_MS_8910_2319761.txt,30, LOS ANGELES, US, lol i shall now have nightmar for the rest of the week. thank p. p,MS_8910_20923961, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Charlie,0
2319761_MS_8910_2319761.txt,39, Near the Mississippi River, US, agr but there ar those that you know wo not be abl to tell the differ and will whine cry about it .,MS_8910_20924001, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Voo,0
2319761_MS_8910_2319761.txt,22, STEEL TOWN BABY, US, dark knight why do you entitl thi why do you hate us,MS_8910_20925990, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", elle kay see,0
2319761_MS_8910_2319761.txt,22, A State of Confusion, US, why is that i figur a sack of shit like yourself would love to have effemin gui around sinc thei ar the onli on who could make you look masculin in comparison .,MS_8910_20926231, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Delirium,1
2319761_MS_8910_2319761.txt,22, STEEL TOWN BABY, US,,MS_8910_20926232, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", elle kay see,0
2319761_MS_8910_2319761.txt,39, Near the Mississippi River, US, good question .,MS_8910_20928494, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Voo,0
2319761_MS_8910_2319761.txt,35, Collinsville, US, hate is not someth on is born with ...it get taught. so for everyon out there who is try to be chic or social with it by deplor the plight of gai in thi or ani nation plea stop the banter and mere write check ...give to organ that you know support toler and diver. monei talk and bull-shit walk. slowli our school and classroom ar becom more toler. rome wa not built in a dai. as for the rest of the surviv hate-monger mcarthyit and kkk zealot well hopefulli you will eventu choke to death on your li .,MS_8910_20929825, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", JB,1
2319761_MS_8910_2319761.txt,23, Raleigh, US, it is a gener to clai am all str 8 peopl hate gai. peopl have vari opinion on the issu. i think the gai commun need to come to the conclu that some peopl ar never go to accept them no matter what thei do. thei will never ever be a complet accept part of american societi as long as peopl still attempt to adher to judeo-christian and musli am belief. howev person i do believ that gai should be allow to marri. the govern should not be in the busi of legisl the sexual of adult individu as long as the sexual doe not violat the law of the countri and anoth individu's right .,MS_8910_20930498, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Seth,0
2319761_MS_8910_2319761.txt,42, America, US, if you take awai a homosexu person right that is commun nation social nazism fascism .,MS_8910_20930544, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", EBC,0
2319761_MS_8910_2319761.txt,28, YAKIMA, US, i do not hate gai peopl but everi singl on i have met and known fairli well ... whether it be at work or a neighbor ... i have found them to be incr obnoxi and i find it difficult to hang out with them becau i just think that the wai thei act and talk get realli annoi. mayb gai peopl think we hate them becau we do not want to hang out with them becau thei do not realiz how freakin ' annoi thei ar .,MS_8910_20930680, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Skilz,0
2319761_MS_8910_2319761.txt,99, US,, gai ar hate becau thei ar attempt to be polit and forc their view on other peopl. what. . you thought you would get a free ride becau you ar god's chosen minor homosexu in gener is just as offen to me as call you a fag is offen to you .,MS_8910_20931101, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", maybe,0
2319761_MS_8910_2319761.txt,38, FARGO, US, none have been taken awai thei ar ask for them .,MS_8910_20931772, M," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Garage Logician,0
2319761_MS_8910_2319761.txt,22, A State of Confusion, US, thei ar not try to forc anyth on anyon. thei ar ask for equal treatment and as peopl who pai tax just as straight peopl do there is no reason to deni them anyth .,MS_8910_20931919, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", Delirium,0
2319761_MS_8910_2319761.txt,46, Alpha Centauri, UM, it is not the old or the young or christian or musli am or jew or radic or liber or conserv or moder or the left or the right or the straight or the gai or the republican or the democrat or the green or the blue or the red or the hippi or the squar or the commi or the socialist or american or iranian or cuban or venezuelan or chine or asian or arab or black or hispan or white. it is greedi self-righteou peopl who ca not mind their own busi and feel somehow compel to meddl and judg and critic and tell other peopl how thei should live their live. and those come in all race religion nation ag and creed. and look for a reason or an excu or someon to pin it on as a group is fuck insanc. and that is all i have got to sai about that .,MS_8910_20935528, F," LA Times: ""Why Do You Hate Us?"," News & Politics, General", LuCidiTy,0
