post_body:,post_id:,user_id:,Label
and took 12 more pill a coupl of hour ago,kg_0_25623_1855,LordShadow,0
miso shhhh,kg_0_25623_1856,EnigmaticDreamer,0
wat,kg_0_25623_1857,misobored,0
okai with beer,kg_0_25623_1858,KaseyOwnsALL,0
yea,kg_0_25623_1859,LordShadow,0
thank you .,kg_0_25623_1860,KaseyOwnsALL,0
your welcom,kg_0_25623_1861,LordShadow,0
next what were her complaint,kg_0_25623_1862,KaseyOwnsALL,0
dizzi nausea when i sign on,kg_0_25623_1863,snowygal18,0
then that she wa have a hard ti am breath,kg_0_25623_1864,snowygal18,0
i said what wrong with her and she said what did i do,kg_0_25623_1865,1111jony11,0
confusio,kg_0_25623_1866,snowygal18,0
n,kg_0_25623_1867,snowygal18,0
woah let snowi and lord do the talk otherwi itll turn into a huge cluster,kg_0_25623_1868,EnigmaticDreamer,0
sorri i wa gone i so long i wa told to help make thank give diner,kg_0_25623_1869,kripdo247,0
common sign of darvaset i asum okai .,kg_0_25623_1870,KaseyOwnsALL,0
i said what wrong kasei she said what isnt wrong,kg_0_25623_1871,1111jony11,0
ye .,kg_0_25623_1872,KaseyOwnsALL,0
darvaset ye .,kg_0_25623_1873,snowygal18,0
she wa have a difficult ti am think,kg_0_25623_1874,LordShadow,0
i am sorri offic you arent suppo to give out inform like that . ..,kg_0_25623_1875,EnigmaticDreamer,0
roflcopt wazzup gui,kg_0_25623_1876,Calamagi,0
plea keep your thought to yourself for now i am too buzi to deal with fool like you .,kg_0_25623_1877,KaseyOwnsALL,0
busi ... offic. . it busi,kg_0_25623_1878,EnigmaticDreamer,0
a polic offic offend anough person,kg_0_25623_1879,1111jony11,0
o-o,kg_0_25623_1880,1111jony11,0
and it intellig peopl ... not fool . ..,kg_0_25623_1881,EnigmaticDreamer,0
lol,kg_0_25623_1882,EnigmaticDreamer,0
hei i want to be a polic offic,kg_0_25623_1883,LordShadow,0
ello,kg_0_25623_1884,Komedia,0
anywai anyth she said that caught your attent,kg_0_25623_1885,KaseyOwnsALL,0
rofl you tell hi am,kg_0_25623_1886,Calamagi,0
kasei,kg_0_25623_1887,1111jony11,0
that she wa suicid .,kg_0_25623_1888,snowygal18,0
p ss the kfc off kasei and stop wast our ti am . ..,kg_0_25623_1889,EnigmaticDreamer,0
i ask her what wa wrong and she said what isnt wrong,kg_0_25623_1890,1111jony11,0
that is kinda attent grab. that is all,kg_0_25623_1891,snowygal18,0
doe anybodi here hav an xbox live gamertag,kg_0_25623_1892,Calamagi,0
you have got all we know,kg_0_25623_1893,snowygal18,0
yea,kg_0_25623_1894,LordShadow,0
what is it mine is my name,kg_0_25623_1895,Calamagi,0
calm down and continu to bang head sorri lost it there,kg_0_25623_1896,EnigmaticDreamer,0
so whether you ar a polic offic or just some kid make joke in hi parent ' basement that is all we know .,kg_0_25623_1897,snowygal18,0
sup everyon,kg_0_25623_1898,Komedia,0
hei,kg_0_25623_1899,LordShadow,0
someon teach me hoe to whisper,kg_0_25623_1900,EnigmaticDreamer,0
lol,kg_0_25623_1901,EnigmaticDreamer,0
type w then the person's name,kg_0_25623_1902,snowygal18,0
there is a polic offic on thi chat right now komedia,kg_0_25623_1903,LordShadow,0
no space,kg_0_25623_1904,EnigmaticDreamer,0
how ar thing go,kg_0_25623_1905,Komedia,0
no you want space,kg_0_25623_1906,snowygal18,0
if anybodi ha an xbox live gamertag tell me,kg_0_25623_1907,Calamagi,0
realli,kg_0_25623_1908,Komedia,0
not good,kg_0_25623_1909,LordShadow,0
lol ok kewl,kg_0_25623_1910,EnigmaticDreamer,0
so w then space then the person's name,kg_0_25623_1911,snowygal18,0
who,kg_0_25623_1912,Komedia,0
who is the cop,kg_0_25623_1913,Komedia,0
kasei,kg_0_25623_1914,LordShadow,0
real cop,kg_0_25623_1915,Komedia,0
it not kasei but he ison her account,kg_0_25623_1916,LordShadow,0
is on,kg_0_25623_1917,LordShadow,0
uh oh,kg_0_25623_1918,Komedia,0
hide,kg_0_25623_1919,misobored,0
lol,kg_0_25623_1920,misobored,0
it wasnt me,kg_0_25623_1921,Komedia,0
kasei wa take to mani pill and want to kill herself so the polic came,kg_0_25623_1922,LordShadow,0
um offic do you think her profil ha ani help inform,kg_0_25623_1923,Waterspirit,0
and here is on of the polic offic,kg_0_25623_1924,LordShadow,0
wow,kg_0_25623_1925,Komedia,0
o ...k,kg_0_25623_1926,kripdo247,0
is thaat true,kg_0_25623_1927,Komedia,0
that,kg_0_25623_1928,Komedia,0
well allegedli a polic offic. i do think we need to maintain a healthi dose of skeptic here .,kg_0_25623_1929,snowygal18,0
i am a bir incredul here,kg_0_25623_1930,Komedia,0
bit,kg_0_25623_1931,Komedia,0
ditto,kg_0_25623_1932,snowygal18,0
i gotta go,kg_0_25623_1933,1111jony11,0
okai if you want to add anyth we would encourag you to call us at 350-1950 at our non-emerg number. thank again my name if you want to look me up kelvin harri .,kg_0_25623_1934,KaseyOwnsALL,0
tell the truth no li and do not make up stuff,kg_0_25623_1935,1111jony11,0
area code casei,kg_0_25623_1936,snowygal18,0
or kelvin,kg_0_25623_1937,snowygal18,0
530,kg_0_25623_1938,KaseyOwnsALL,0
badg number,kg_0_25623_1939,EnigmaticDreamer,0
damn that presidenti turkei look delici. i would not pardon hi am. i would deep fry hi am on the white hou front lawn and laugh maniac as i tore off a drumstick and mow down in front of the press. hahahaha,kg_0_25623_1940,DizzieD,0
2504,kg_0_25623_1941,KaseyOwnsALL,0
,kg_0_25623_1942,misobored,0
is kasei alright,kg_0_25623_1943,LordShadow,0
ok well ill be check that up . ..,kg_0_25623_1944,EnigmaticDreamer,0
did she make it,kg_0_25623_1945,LordShadow,0
no offenc to you or anyth ... secur precaut,kg_0_25623_1946,EnigmaticDreamer,0
back,kg_0_25623_1947,Komedia,0
what did i miss,kg_0_25623_1948,Komedia,0
we ar unabl you relai that inform .,kg_0_25623_1949,KaseyOwnsALL,0
to,kg_0_25623_1950,KaseyOwnsALL,0
oh ok,kg_0_25623_1951,LordShadow,0
i understand,kg_0_25623_1952,LordShadow,0
so why did kasei try to kill herself,kg_0_25623_1953,Komedia,0
the number is not work,kg_0_25623_1954,misobored,0
doe anyon realli think that the presid doe not eat turkei on thanksgiv just becau he pardon those two turkei,kg_0_25623_1955,DizzieD,0
interest that that number doe not show up on googl as a number for the polic depart in either sacramento or the citi that kasei allegedli live in,kg_0_25623_1956,snowygal18,0
from the peanut galleri ohhhh,kg_0_25623_1957,Komedia,0
i know iv alreadi check it,kg_0_25623_1958,EnigmaticDreamer,0
wah wah wah,kg_0_25623_1959,Komedia,0
wah wah,kg_0_25623_1960,snowygal18,0
someon is ly,kg_0_25623_1961,Komedia,0
try the number,kg_0_25623_1962,misobored,0
but the sacramento polic depart is super nice if you ever have to call them .,kg_0_25623_1963,snowygal18,0
and super effici .,kg_0_25623_1964,snowygal18,0
and o think that person name start with a kand end with a aseyown,kg_0_25623_1965,Komedia,0
did offic harri leav,kg_0_25623_1966,LordShadow,0
just as an fyi for you all,kg_0_25623_1967,snowygal18,0
thank you for your assist have a nice thanksgiv sorri i mai have relai thi number wrong 916 372 - 3375,kg_0_25623_1968,KaseyOwnsALL,0
ye clearli you got the number horribl wrong the first ti am,kg_0_25623_1969,snowygal18,0
thanksgiv is my birthdai,kg_0_25623_1970,Komedia,0
includ area code,kg_0_25623_1971,snowygal18,0
why did you give us your hou number,kg_0_25623_1972,Komedia,0
happi birthdai kom,kg_0_25623_1973,snowygal18,0
yai,kg_0_25623_1974,Komedia,0
lmfao oh i love random bullcrap,kg_0_25623_1975,EnigmaticDreamer,0
happi bdai kom,kg_0_25623_1976,EnigmaticDreamer,0
said none on her rooster by that name,kg_0_25623_1977,misobored,0
p,kg_0_25623_1978,EnigmaticDreamer,0
thank miso,kg_0_25623_1979,snowygal18,0
noon,kg_0_25623_1980,misobored,0
yai x 2,kg_0_25623_1981,Komedia,0
lol,kg_0_25623_1982,EnigmaticDreamer,0
brb,kg_0_25623_1983,EnigmaticDreamer,0
happi bdai . .. .,kg_0_25623_1984,LordShadow,0
actual i li. . ill be like 15 min,kg_0_25623_1985,EnigmaticDreamer,0
happi bdai,kg_0_25623_1986,misobored,0
who bdai is it,kg_0_25623_1987,LordShadow,0
it must be my lucki dai,kg_0_25623_1988,Komedia,0
komedia's bdai,kg_0_25623_1989,snowygal18,0
oh,kg_0_25623_1990,LordShadow,0
then nvm,kg_0_25623_1991,LordShadow,0
tommrow,kg_0_25623_1992,Komedia,0
jk happi bdai komedia,kg_0_25623_1993,LordShadow,0
c-c-c-c-c - combo breaker,kg_0_25623_1994,Komedia,0
gener when peopl ar make stuff up thei do not pm you your address and phone number and encourag you to contact the polic. odd on thi tone .,kg_0_25623_1995,snowygal18,0
on,kg_0_25623_1996,snowygal18,0
is anyon el confu,kg_0_25623_1997,Komedia,0
ye .,kg_0_25623_1998,snowygal18,0
why would the cop be in aq chat room,kg_0_25623_1999,Komedia,0
someon el try,kg_0_25623_2000,misobored,0
well to get info on the drug,kg_0_25623_2001,snowygal18,0
why not just ask kongreg to see her record,kg_0_25623_2002,Komedia,0
is the offic still here or just left and forgot or wa to lazi to log out,kg_0_25623_2003,Waterspirit,0
becau it is quicker thi wai. i understand that part,kg_0_25623_2004,snowygal18,0
also,kg_0_25623_2005,Komedia,0
but there wa resist to give the badg number,kg_0_25623_2006,snowygal18,0
the citi of dispatch did not add up,kg_0_25623_2007,snowygal18,0
why would thei be so will to give that info,kg_0_25623_2008,Komedia,0
hmmmmmmmmmmmm,kg_0_25623_2009,Komedia,0
the drug issu,kg_0_25623_2010,snowygal18,0
scratch chin,kg_0_25623_2011,Komedia,0
anoth thing,kg_0_25623_2012,Komedia,0
someon el try the number,kg_0_25623_2013,misobored,0
why not ask specficlai about the drug,kg_0_25623_2014,Komedia,0
brb,kg_0_25623_2015,LordShadow,0
why not check her myspac,kg_0_25623_2016,Komedia,0
kong. isnt that popular,kg_0_25623_2017,Komedia,0
why ask about who call it in when dispatch take that info automat,kg_0_25623_2018,snowygal18,0
i will try the number,kg_0_25623_2019,Komedia,0
sai that you do not know the area,kg_0_25623_2020,misobored,0
damn,kg_0_25623_2021,Komedia,0
what,kg_0_25623_2022,misobored,0
no long distanc on hou phone,kg_0_25623_2023,Komedia,0
us cell phone,kg_0_25623_2024,misobored,0
no connect,kg_0_25623_2025,Komedia,0
someon el try,kg_0_25623_2026,misobored,0
kasei log out,kg_0_25623_2027,Waterspirit,0
ye,kg_0_25623_2028,Komedia,0
back,kg_0_25623_2029,LordShadow,0
leg,kg_0_25623_2030,Komedia,0
arm,kg_0_25623_2031,Komedia,0
all i amport part of a bodi,kg_0_25623_2032,Komedia,0
i am back,kg_0_25623_2033,EnigmaticDreamer,0
and i didnt miss much,kg_0_25623_2034,EnigmaticDreamer,0
true,kg_0_25623_2035,Komedia,0
lol,kg_0_25623_2036,EnigmaticDreamer,0
ok offici start a new topic ... first idea get it,kg_0_25623_2037,EnigmaticDreamer,0
sooooooooo,kg_0_25623_2038,Komedia,0
who el is bore,kg_0_25623_2039,Komedia,0
lol boredom it is,kg_0_25623_2040,EnigmaticDreamer,0
me,kg_0_25623_2041,misobored,0
me,kg_0_25623_2042,kripdo247,0
you shouldnt be bore on a game site especi on cram-pack full of great game,kg_0_25623_2043,EnigmaticDreamer,0
lol,kg_0_25623_2044,EnigmaticDreamer,0
rofl,kg_0_25623_2045,misobored,0
wow nice adverti,kg_0_25623_2046,Komedia,0
lol cheer,kg_0_25623_2047,EnigmaticDreamer,0
no ididnt watch that show,kg_0_25623_2048,Komedia,0
awsom,kg_0_25623_2049,kripdo247,0
that cure me,kg_0_25623_2050,kripdo247,0
cross finger and wait for a recruit into kongreg offici,kg_0_25623_2051,EnigmaticDreamer,0
lol,kg_0_25623_2052,EnigmaticDreamer,0
nerd,kg_0_25623_2053,wackojacko337,0
you have been accecpt,kg_0_25623_2054,Komedia,0
woot,kg_0_25623_2055,EnigmaticDreamer,0
who wacko,kg_0_25623_2056,Komedia,0
i am a nerd some ti am,kg_0_25623_2057,kripdo247,0
opp were sorri you said the secret wordd of the dai you have been demot,kg_0_25623_2058,Komedia,0
what word,kg_0_25623_2059,kripdo247,0
,kg_0_25623_2060,LordShadow,0
dag-nammit,kg_0_25623_2061,EnigmaticDreamer,0
what ar we talk about,kg_0_25623_2062,LordShadow,0
lol my promot and demot in under a minut,kg_0_25623_2063,EnigmaticDreamer,0
hahaha,kg_0_25623_2064,EnigmaticDreamer,0
you have been promot,kg_0_25623_2065,misobored,0
now demot,kg_0_25623_2066,misobored,0
again,kg_0_25623_2067,EnigmaticDreamer,0
yai,kg_0_25623_2068,kripdo247,0
t '. ' t,kg_0_25623_2069,LordShadow,0
oop you said the happi word of the dai you have been promot,kg_0_25623_2070,Komedia,0
oh i am confu right now,kg_0_25623_2071,EnigmaticDreamer,0
hi all,kg_0_25623_2072,snowygal18,0
hei snowi,kg_0_25623_2073,EnigmaticDreamer,0
my internet crap out. .what's our new topic,kg_0_25623_2074,snowygal18,0
naw were just messin with ya yea ur fire,kg_0_25623_2075,Komedia,0
boredom,kg_0_25623_2076,EnigmaticDreamer,0
hell yea ur confu,kg_0_25623_2077,wackojacko337,0
lead into my accept into kongreg unoffici,kg_0_25623_2078,EnigmaticDreamer,0
then my demot,kg_0_25623_2079,EnigmaticDreamer,0
lol,kg_0_25623_2080,LordShadow,0
me gusta comer taco,kg_0_25623_2081,Komedia,0
should be footbal tomorrow,kg_0_25623_2082,snowygal18,0
then my promot dismiss,kg_0_25623_2083,EnigmaticDreamer,0
yup,kg_0_25623_2084,LordShadow,0
that wa an interest dai of event wouldnt you sai all about kasei. man i have onli been here all dai and sat here watch you all freak out over koo .,kg_0_25623_2085,AmberPeace,0
that is my rec for topic,kg_0_25623_2086,snowygal18,0
go footbal,kg_0_25623_2087,LordShadow,0
rargl frargl,kg_0_25623_2088,windyday,0
what about hand ball,kg_0_25623_2089,Komedia,0
lol,kg_0_25623_2090,LordShadow,0
no that masturb,kg_0_25623_2091,Komedia,0
jk,kg_0_25623_2092,Komedia,0
lol,kg_0_25623_2093,EnigmaticDreamer,0
yea amber that wa interest,kg_0_25623_2094,LordShadow,0
self pleasur i dunno ... pretti person topic,kg_0_25623_2095,EnigmaticDreamer,0
lol,kg_0_25623_2096,LordShadow,0
lol,kg_0_25623_2097,LordShadow,0
not for a pro masterbad,kg_0_25623_2098,Komedia,0
well we have had a lot of pretti person topic todai,kg_0_25623_2099,snowygal18,0
dag nabbit,kg_0_25623_2100,gh3tt0heizman,0
such as,kg_0_25623_2101,Komedia,0
anywai throu the convo yall wa askin who live in sac and i kinda forgot to speak up,kg_0_25623_2102,AmberPeace,0
dag nabbit,kg_0_25623_2103,gh3tt0heizman,0
haha she said sac,kg_0_25623_2104,Komedia,0
lol,kg_0_25623_2105,EnigmaticDreamer,0
hahaha,kg_0_25623_2106,EnigmaticDreamer,0
lol,kg_0_25623_2107,AmberPeace,0
let us choo a secret word,kg_0_25623_2108,Komedia,0
sigh,kg_0_25623_2109,misobored,0
lol,kg_0_25623_2110,LordShadow,0
lol,kg_0_25623_2111,AmberPeace,0
oh well amber it is done now. move on . ..,kg_0_25623_2112,snowygal18,0
wait,kg_0_25623_2113,AmberPeace,0
snowyg 18 oh well amber it is done now. move on . ..,kg_0_25623_2114,Komedia,0
amber you live there,kg_0_25623_2115,LordShadow,0
so for futur refer what is the gener concensu is that kasei person a twist patholog liar or what i kinda lost interest in the whole drama last night,kg_0_25623_2116,DizzieD,0
gener patholog liar's do not provid home address phone number orask peopl to call the polic,kg_0_25623_2117,snowygal18,0
two and 302 275 men,kg_0_25623_2118,Komedia,0
that would be a whole new level of crai crai,kg_0_25623_2119,snowygal18,0
yeah but did htose number check out,kg_0_25623_2120,DizzieD,0
the phone number wa list at the address she gave ye,kg_0_25623_2121,snowygal18,0
thei were connect howev that doe not mean thei were her hou,kg_0_25623_2122,snowygal18,0
yah i liv in sac,kg_0_25623_2123,AmberPeace,0
and the polic ca not reveal that info if it wa legit or not,kg_0_25623_2124,snowygal18,0
anywai,kg_0_25623_2125,snowygal18,0
2 1 2 men is a terribl show kom,kg_0_25623_2126,snowygal18,0
lol snowi. . you funni add me,kg_0_25623_2127,AmberPeace,0
charli sheen give me the heebi jeebi,kg_0_25623_2128,snowygal18,0
yeah that doe not mean anyth - could be the kid's math teacher's number addi - pretti funni when the polic break in there,kg_0_25623_2129,DizzieD,0
i love 2 and a half men,kg_0_25623_2130,EnigmaticDreamer,0
no it not,kg_0_25623_2131,Komedia,0
that is what he get's for give me an f in algebra lol,kg_0_25623_2132,DizzieD,0
i am pretti sure the polic would call the number befor thei go check to see who's on the lea .,kg_0_25623_2133,snowygal18,0
it awesum,kg_0_25623_2134,Komedia,0
haha,kg_0_25623_2135,snowygal18,0
lol,kg_0_25623_2136,AmberPeace,0
okai it is kinda funni 2. 5 men,kg_0_25623_2137,snowygal18,0
thei make allan such a loser,kg_0_25623_2138,Komedia,0
and i like the theme song,kg_0_25623_2139,snowygal18,0
allan is a loser,kg_0_25623_2140,snowygal18,0
he plai hi part well,kg_0_25623_2141,Komedia,0
jon cryer,kg_0_25623_2142,Komedia,0
thank snowi you just gotta love the pun and stuff ... the newer season ar better,kg_0_25623_2143,EnigmaticDreamer,0
who saw it on mondai,kg_0_25623_2144,Komedia,0
back,kg_0_25623_2145,LordShadow,0
me,kg_0_25623_2146,AmberPeace,0
what wa the whole stori ... someon wa allegedli suicid,kg_0_25623_2147,DizzieD,0
huh,kg_0_25623_2148,AmberPeace,0
llkn bn af,kg_0_25623_2149,mrrandom95,0
oh we back on kasei again,kg_0_25623_2150,AmberPeace,0
no,kg_0_25623_2151,EnigmaticDreamer,0
that rington thing wa funni,kg_0_25623_2152,Komedia,0
leav it alon i am sick of it,kg_0_25623_2153,EnigmaticDreamer,0
thi might be two diff thing - last night someon wa clai am thei were suicid,kg_0_25623_2154,DizzieD,0
lol yeh,kg_0_25623_2155,EnigmaticDreamer,0
but i thought thei admit it wa a joke,kg_0_25623_2156,DizzieD,0
amber thank for the friend thing,kg_0_25623_2157,LordShadow,0
yep sumthin bout her dog and her job,kg_0_25623_2158,AmberPeace,0
i do not think wa is a good term to be us in thi situat . ..,kg_0_25623_2159,Waterspirit,0
no you do not joke like that,kg_0_25623_2160,Komedia,0
no,kg_0_25623_2161,AmberPeace,0
i wa onc,kg_0_25623_2162,Komedia,0
a year ago,kg_0_25623_2163,Komedia,0
i even attempt,kg_0_25623_2164,Komedia,0
when you were 1000,kg_0_25623_2165,LordShadow,0
but fail,kg_0_25623_2166,Komedia,0
no when i wa 13,kg_0_25623_2167,Komedia,0
it bad to scare pll like tht,kg_0_25623_2168,AmberPeace,0
what ever you sai to make you feel better kom,kg_0_25623_2169,LordShadow,0
np lord i am new here need freid,kg_0_25623_2170,AmberPeace,0
friend,kg_0_25623_2171,AmberPeace,0
oh,kg_0_25623_2172,LordShadow,0
ahhh i think i got it - someon just log on clai am to be an offic yeah thi is like a hoax you know thi right,kg_0_25623_2173,DizzieD,0
hei i thought we were chang the subject,kg_0_25623_2174,snowygal18,0
lol bastert i am seriou,kg_0_25623_2175,Komedia,0
huh,kg_0_25623_2176,AmberPeace,0
i am get pizza,kg_0_25623_2177,LordShadow,0
brb,kg_0_25623_2178,LordShadow,0
do not get too lonlei with out me ladi,kg_0_25623_2179,LordShadow,0
lol pizza haha i luv bein random,kg_0_25623_2180,AmberPeace,0
oh you know it .,kg_0_25623_2181,snowygal18,0
and komedia,kg_0_25623_2182,LordShadow,0
i beliv the term is zaah,kg_0_25623_2183,Komedia,0
leav to plai caravan,kg_0_25623_2184,EnigmaticDreamer,0
hei,kg_0_25623_2185,Komedia,0
lol,kg_0_25623_2186,AmberPeace,0
i will not miss ya,kg_0_25623_2187,Komedia,0
do not creep out the ladi,kg_0_25623_2188,LordShadow,0
can i have some,kg_0_25623_2189,Komedia,0
zaah,kg_0_25623_2190,Komedia,0
kom i am talk to you,kg_0_25623_2191,LordShadow,0
pizza doe sound good,kg_0_25623_2192,snowygal18,0
ill try not to,kg_0_25623_2193,Komedia,0
i think i am gonna go make roll for tomorrow,kg_0_25623_2194,snowygal18,0
brb gui,kg_0_25623_2195,LordShadow,0
and eat the dough,kg_0_25623_2196,snowygal18,0
lol,kg_0_25623_2197,LordShadow,0
onli if i can have some zahh,kg_0_25623_2198,Komedia,0
lol,kg_0_25623_2199,EnigmaticDreamer,0
peac out y'all,kg_0_25623_2200,snowygal18,0
have a nice night .,kg_0_25623_2201,snowygal18,0
bye snowi,kg_0_25623_2202,Komedia,0
you too,kg_0_25623_2203,LordShadow,0
damn that wa quick shad,kg_0_25623_2204,Komedia,0
